roi_number,Area,Biovolume
2644,6174,190620.6875
2645,401,5082.311515
2646,468,6540.010507
2647,554,7661.559084
2648,433,5327.355742
2649,666,7327.010742
2650,349,4124.911154
2651,415,3841.382417
2652,570,7824.921902
2653,536,7875.187384
2654,424,4521.537227
2655,379,4783.860213
2656,542,7952.941803
2657,448,6032.643293
2658,421,6003.583561
2659,480,4823.318848
2660,394,2722.569092
2661,607,8454.811229
2662,594,8670.795724
2663,375,5372.123438
2664,613,8853.793496
2665,808,9908.583229
2666,560,8338.572301
2667,625,10102.57658
2668,383,4222.300526
2669,453,5880.276049
2670,344,3758.130212
2671,459,6159.092397
2672,492,6649.966249
2673,469,5966.669847
2674,417,5348.561493
2675,469,5745.187565
2676,910,16739.19106
2677,490,5957.245069
2678,492,6821.183049
2679,1769,14539.50879
2680,1410,35888.76908
2681,427,4080.143459
2682,614,9081.558963
2683,452,5283.373445
2684,517,6598.915369
2685,531,8322.078939
2686,488,5647.012795
2687,496,7392.952912
2688,361,4358.174409
2689,663,10506.27123
2690,719,8614.247056
2691,406,4226.227517
2692,444,5887.344633
2693,604,7091.138184
2694,437,5465.585819
2695,790,11720.49679
2696,523,6120.607887
2697,608,7969.435164
2698,710,12424.99894
2699,483,6335.021586
2700,464,6345.231762
2701,341,3648.959867
2702,534,6819.612253
2703,287,1957.952271
2704,507,6609.910943
2705,498,7344.258226
2706,461,5678.428721
2707,1009,17110.68439
2708,754,13991.08288
2709,351,4644.05934
2710,409,3850.807195
2711,450,5826.083576
2712,444,5877.134457
2713,435,4180.160156
2714,466,5753.826945
2715,1249,26265.28538
2716,874,17227.70871
2717,615,9049.357639
2718,445,4422.948242
2719,432,4592.223061
2720,442,5597.532711
2721,531,5539.413246
2722,683,7856.915039
2723,422,4207.109863
2724,370,3615.973144
2725,560,8126.514797
2726,410,5013.981875
2727,609,8521.570073
2728,585,5815.8734
2729,424,5420.818124
2730,544,6052.278247
2731,462,5369.767243
2732,612,6353.019531
2733,500,6773.273761
2734,380,3299.860107
2735,693,7849.269245
2736,498,5167.134766
2737,322,2526.856689
2738,931,12396.72461
2739,712,10767.02342
2740,321,3770.696582
2741,498,6466.968477
2742,440,6604.413156
2743,347,4442.212012
2744,509,6792.908715
2745,491,6744.214029
2746,5703,89196.00781
2747,440,5645.441999
2748,510,5925.829143
2749,403,5223.683185
2750,407,4603.218636
2751,5822,297690.2513
2752,834,14981.46997
2753,532,7083.506036
2754,466,5991.01719
2755,382,4642.488544
2756,428,5109.800451
2757,805,9907.012433
2758,901,11210.77338
2759,1424,34624.27803
2760,550,8884.424024
2761,3492,95396.81712
2762,359,4071.504079
2763,423,5200.906638
2764,525,8198.771428
2765,637,7047.37772
2766,348,2826.025879
2767,357,3881.437724
2768,463,6017.720728
2769,301,2837.643564
2770,1604,39242.41923
2771,350,4178.318229
2772,459,5405.110161
2773,1091,21687.19949
2774,433,5805.663224
2775,649,10043.67171
2776,475,6147.311425
2777,712,9024.224897
2778,555,7461.282552
2779,421,5379.192021
2780,644,11059.19154
2781,358,4020.453198
2782,326,3736.139063
2783,458,4915.021707
2784,695,11701.64724
2785,468,6656.249435
2786,2179,24044.69727
2787,468,6110.397711
2788,476,6850.242781
2789,673,12448.56089
2790,675,8111.592232
2791,451,6045.995062
2792,511,7078.008249
2793,543,7806.072346
2794,1579,38780.60511
2795,227,1012.606201
2796,511,7742.455095
2797,630,10478.7823
2798,373,4347.178834
2799,405,4988.063736
2800,312,2369.11499
2801,499,7678.837844
2803,1024,20200.44076
2804,575,8856.935089
2805,503,6254.125575
2806,530,7519.402016
2807,404,5632.875628
2808,413,4744.590305
2809,558,7762.875447
2810,419,5767.178714
2811,461,6236.061417
2812,447,5800.165437
2813,422,5190.696462
2814,428,5365.840252
2815,1244,25924.42258
2816,562,8033.052415
2817,418,4872.610206
2818,799,9461.691674
2819,541,7037.952942
2820,389,4644.844738
2821,439,5296.725214
2822,496,4880.894043
2823,415,5179.700888
2824,487,6181.083546
2825,444,5934.468523
2826,377,3177.593994
2827,369,4410.010687
2828,568,8466.592201
2829,515,7330.906457
2830,544,8189.34665
2831,553,8363.705042
2832,288,2781.094897
2833,658,11155.01011
2834,658,7422.798042
2835,446,5492.289357
2836,548,8052.687369
2837,562,7901.890922
2838,515,5535.254395
2839,499,6110.397711
2840,1556,38214.33304
2841,629,9287.333282
2842,402,3674.092608
2843,631,10240.80665
2844,1421,35277.72931
2845,1462,33201.92196
2846,386,4040.088153
2847,343,3811.537287
2848,497,7303.417521
2849,460,5673.716332
2850,442,5630.519433
2851,506,6550.220683
2852,537,7575.950684
2853,567,8771.326689
2854,349,3287.676712
2855,458,4048.586182
2856,372,4341.681047
2857,375,4343.251844
2858,855,16340.99419
2859,412,4971.570374
2860,468,5786.813668
2861,632,10343.69381
2862,493,6657.034833
2863,518,7228.019298
2864,449,5820.585789
2865,389,4944.866837
2866,427,5539.413246
2867,447,5646.227397
2868,534,7425.154237
2869,418,5396.470781
2870,402,5020.26506
2871,558,7898.749329
2872,460,5751.470751
2873,260,1303.189209
2874,354,2853.885742
2875,503,7125.917537
2876,521,7102.355592
2877,620,10361.75797
2878,417,5778.174288
2879,594,8452.455034
2880,377,4451.63679
2881,341,2157.445557
2882,382,4778.362426
2883,458,6112.753906
2884,533,7284.567966
2885,451,5736.548185
2886,592,8776.039078
2887,1012,19623.17311
2888,403,3717.289507
2889,553,7808.42854
2890,434,5043.041607
2891,581,9164.025771
2892,352,2999.250488
2893,433,5769.534908
2894,640,10409.66726
2895,377,4894.601354
2896,445,6335.806984
2897,349,2945.002441
2898,413,5054.037181
2899,451,6042.853469
2900,438,5705.132259
2901,390,4453.992985
2902,2740,33533.35998
2903,596,8632.311214
2904,551,8218.406382
2905,430,5696.492879
2906,392,4509.756254
2908,587,8584.401926
2910,599,8958.251452
2911,341,3886.935511
2912,861,10074.30224
2913,3519,141176.8907
2914,435,6384.50167
2915,475,5577.897756
2916,463,5858.284901
2917,435,5654.081378
2918,522,6863.59455
2919,431,5755.397741
2920,461,6424.556977
2921,409,5160.851332
2922,384,5087.809302
2923,603,7733.815715
2924,445,5662.720758
2925,456,5393.329188
2926,460,7596.371036
2927,871,10005.1872
2928,432,5282.588047
2929,938,15073.36155
2930,348,3047.097656
2931,482,6507.023784
2932,569,7059.158693
2933,422,5641.515008
2934,1040,12738.79102
2935,438,4250.57486
2936,758,8948.826674
2937,389,4435.143429
2938,405,5405.895559
2939,358,2755.176757
2940,661,11517.07867
2941,440,4379.380159
2942,445,5999.65657
2943,431,5523.705283
2944,1399,35601.31335
2945,431,5529.20307
2946,504,6572.211831
2947,646,10398.67168
2948,387,4418.650067
2949,263,1809.381226
2951,580,9193.870901
2952,416,5294.369019
2953,708,10898.18492
2954,1078,25263.90272
2955,433,4974.711967
2956,441,5545.696432
2957,473,6283.970705
2958,454,6178.727351
2959,447,6066.415414
2960,401,3632.25708
2961,376,3978.827096
2963,431,4178.943359
2964,775,13385.5409
2965,691,11134.58976
2966,722,12207.44365
2967,364,4717.101369
2968,448,5859.855697
2969,822,9187.587715
2970,448,6296.537076
2971,452,5994.158783
2972,492,7005.751618
2973,428,5862.99729
2974,543,7957.654192
2975,448,5573.970766
2976,459,6219.568056
2977,494,7078.793647
2978,336,3868.871353
2979,566,8729.700586
2980,444,5962.742857
2981,469,6338.948577
2982,732,13259.09179
2983,456,6005.154357
2984,599,9578.716001
2985,389,2664.411865
2986,451,5448.307059
2987,456,5745.187565
2988,442,3041.061689
2989,451,5420.032726
2990,419,5363.484058
2991,419,5403.539364
2992,314,3154.159024
2993,373,4272.566009
2994,494,4868.347168
2995,577,5989.98584
2996,397,3437.655029
2997,501,7272.001595
2998,348,3001.101807
2999,475,6475.607857
3000,506,6346.802558
3001,532,7654.4905
3002,588,9543.373083
3003,429,4182.63916
3004,353,4223.871323
3005,437,5201.692036
3006,434,5464.015023
3007,338,3663.882432
3008,637,9269.269124
3009,639,9799.412885
3010,484,6413.561402
3011,427,5179.700888
3012,574,6230.56363
3013,434,5490.71856
3014,415,5253.528315
3015,743,9789.994141
3016,502,5887.344633
3017,503,7523.329007
3018,410,5294.369019
3019,685,10993.21809
3020,452,5584.96634
3021,389,4356.603612
3022,496,6709.65651
3023,532,6748.14102
3024,422,5500.928736
3025,436,5236.249555
3026,484,5903.052596
3027,713,14052.34394
3028,1042,19004.27936
3029,685,9064.280204
3030,2566,83337.02832
3031,671,10192.11197
3032,397,4644.844738
3033,414,3681.94458
3034,435,4120.212891
3035,6855,406575.4964
3036,673,9362.731506
3037,403,5476.581393
3038,520,7689.833418
3039,878,14463.10718
3040,521,8053.472767
3041,396,3649.414795
3042,423,5212.68761
3043,2149,67521.46551
3044,435,5824.51278
3045,522,7858.694023
3046,567,7618.362185
3047,535,7553.174137
3048,581,8335.430708
3049,468,5654.866776
3050,280,3301.028481
3051,452,6067.200812
3052,427,5196.194249
3053,1016,22353.21713
3054,824,10648.4283
3055,467,6198.362306
3056,510,7520.972813
3057,415,2893.406834
3058,424,4482.267319
3059,410,4962.145596
3061,471,6637.399879
3062,503,6910.71844
3063,389,4328.329278
3064,472,5950.961884
3065,640,9667.465993
3066,759,9914.866415
3067,317,2436.445801
3068,473,6748.926418
3069,578,5509.503418
3070,468,6483.461839
3071,478,4988.865723
3072,323,2627.364746
3073,577,8607.963871
3074,392,4687.256239
3075,528,8015.773656
3076,540,8416.326719
3077,648,10218.8155
3078,1675,30519.91602
3079,455,6183.43974
3080,527,5593.718262
3081,396,3783.262953
3082,830,13574.03646
3083,423,5314.003974
3084,531,8220.762576
3085,715,11410.26452
3086,480,3384.280686
3087,387,4033.804967
3088,521,7508.406442
3089,586,8676.293511
3090,479,5957.245069
3091,682,11507.65389
3092,385,4179.889026
3093,408,4812.919945
3094,398,3402.838867
3095,477,6119.822489
3096,453,5993.373385
3097,423,5797.809242
3098,432,5417.676531
3099,473,6305.961854
3100,482,6891.868884
3101,327,2605.951106
3102,438,5669.789342
3103,600,8480.729368
3104,728,11305.80656
3105,377,4179.103627
3106,377,3963.119133
3107,1049,14553.42797
3108,421,4018.882402
3109,551,8091.957277
3110,622,8366.846635
3111,1237,19469.23507
3112,411,4884.391178
3113,490,5786.02827
3114,465,6067.98621
3115,371,4417.079271
3116,384,4827.84251
3117,469,6305.176456
3118,515,7092.930814
3119,392,4579.656691
3120,398,5257.455306
3121,343,3543.716513
3122,407,5182.057082
3123,446,5690.995092
3124,335,2628.253174
3125,580,8200.342224
3126,420,5649.368989
3128,480,5632.09023
3129,227,1008.046326
3130,405,5259.026102
3131,361,2821.093994
3132,1416,31118.26063
3133,526,5719.038574
3134,482,6305.176456
3135,373,3433.979492
3136,457,4663.16748
3137,414,5384.689808
3138,413,3757.0625
3139,386,4734.380129
3140,405,4935.442059
3141,742,12212.15604
3142,383,4108.417793
3143,574,7705.541381
3144,451,5321.072557
3145,1165,17316.45871
3146,385,4653.484118
3147,477,6704.944121
3148,486,6413.561402
3149,365,2211.474609
3150,418,4739.092518
3151,568,7606.581213
3152,647,10098.64958
3153,1465,34917.23155
3154,737,8246.680716
3155,357,4155.541683
3156,501,7316.76929
3157,590,8755.618726
3158,434,4398.229715
3159,423,5581.039349
3160,475,5520.563691
3161,461,4597.01709
3162,471,6372.720698
3163,480,6507.809182
3164,478,4811.524414
3165,406,3898.934082
3166,330,3804.468703
3167,474,5830.795965
3168,437,5210.331416
3169,416,3817.282715
3170,472,6441.050338
3171,527,7216.238325
3172,586,6437.994629
3173,366,3989.82267
3174,416,5597.532711
3175,622,8981.813397
3176,353,3784.048351
3177,560,8362.134246
3178,438,5394.114586
3179,498,7072.510461
3180,478,6713.583501
3181,570,4695.996582
3182,438,5624.236248
3183,433,5881.061448
3184,511,7037.167544
3185,390,4519.181032
3186,426,5277.875658
3187,333,3680.375794
3188,1292,31203.86903
3189,1026,24014.33424
3190,856,16253.02959
3191,348,3879.866927
3192,550,7536.680776
3193,368,3897.145687
3194,518,7315.983892
3195,515,6675.884389
3196,432,5197.765045
3197,535,8260.817883
3198,478,6681.382176
3199,799,13844.21343
3200,466,4625.943359
3201,537,8022.056841
3202,461,6390.784856
3203,653,10919.39067
3204,446,5782.101279
3205,479,6294.96628
3206,402,5035.973024
3207,495,7043.450729
3208,494,6744.999427
3209,382,4270.995213
3210,453,5595.176516
3211,704,8256.890892
3212,407,5267.665482
3213,525,7450.286978
3214,608,8923.693933
3215,402,3620.071777
3216,771,6686.731445
3217,393,4616.570404
3218,506,7057.587896
3219,540,7795.86217
3220,632,9906.227035
3221,253,2637.367033
3222,513,5107.877441
3223,381,2959.455566
3224,751,12319.75559
3225,491,6496.813608
3226,553,8462.665211
3227,474,7143.981694
3228,588,9138.893029
3229,415,5215.829203
3230,532,7671.76926
3231,392,4619.711997
3232,420,4767.366852
3234,359,4794.855788
3235,416,4954.291615
3236,448,6171.658768
3237,514,6799.191901
3238,494,6610.696341
3239,447,5620.309257
3240,344,4202.665572
3241,496,7165.187445
3242,561,8391.193978
3243,542,5963.128418
3244,502,4043.334961
3245,360,4496.404485
3246,540,7869.689597
3247,453,2932.971191
3248,622,8754.047929
3249,462,5779.745084
3250,542,8095.09887
3251,410,4614.21421
3252,526,5397.249023
3253,465,5643.085804
3254,799,9759.357578
3255,491,6381.360078
3256,445,5526.061478
3257,376,3943.484178
3258,338,3793.473129
3259,666,11234.33533
3260,557,6222.908203
3261,541,5931.570313
3262,393,5163.992924
3263,384,3609.250244
3264,445,5484.435375
3265,727,11938.83748
3266,657,11758.9813
3267,948,19203.77049
3268,404,4794.070389
3269,482,6450.475116
3270,445,5398.041577
3271,543,7369.390967
3272,617,8948.041276
3273,526,7728.317928
3274,555,8229.401956
3275,395,4696.681017
3276,386,3346.510254
3277,400,4380.950955
3278,468,3640.225342
3279,833,11429.11407
3280,919,10540.04335
3281,747,12099.84411
3282,456,6430.054764
3283,526,7152.621074
3284,410,4946.437633
3285,537,8008.705072
3286,555,7794.291374
3287,406,3822.592041
3288,2833,50131.43359
3289,322,3567.278458
3290,413,5276.304862
3291,424,4099.166016
3292,379,4683.329248
3293,597,8920.55234
3294,403,4885.961974
3295,443,5881.846846
3296,550,6193.649917
3297,338,4056.581514
3299,530,6718.29589
3300,360,3896.360289
3301,471,6238.417612
3302,834,15927.08936
3303,593,9072.919584
3304,472,6422.98618
3305,610,9742.078819
3306,434,4794.070389
3307,378,3160.305908
3308,970,13497.06744
3309,382,4520.751829
