roi_number,Area,Biovolume
2635,675,8505.076711
2636,306,1913.865601
2637,483,7685.121029
2638,347,3972.54391
2639,3603,60950.82447
2640,503,4785.763184
2641,448,5944.678699
2642,434,5531.559265
2643,415,4650.342525
2644,452,5842.576938
2645,1052,17397.35472
2646,330,1647.892456
2647,446,6279.258316
2648,462,5815.088002
2650,530,7014.390997
2651,375,4218.373536
2652,517,7679.623242
2653,366,4231.725304
2654,756,9131.824446
2655,440,5812.731807
2656,1252,25966.04868
2657,508,7301.846725
2658,883,14840.0983
2659,411,5135.71859
2660,411,4752.444287
2661,382,4155.541683
2662,507,7255.508233
2663,640,10100.22038
2664,406,4987.278338
2665,474,5886.559235
2666,440,4050.091064
2667,568,7443.218395
2668,961,16197.26632
2669,378,4196.382387
2670,3671,210749.8162
2671,494,6771.702965
2672,1829,49513.85642
2673,440,5570.829173
2674,344,2479.321045
2675,439,5905.408791
2676,594,8648.804575
2677,457,5738.90438
2678,553,7815.497124
2679,395,5152.211952
2680,468,6205.430889
2681,354,3926.205419
2682,341,3725.143489
2683,491,6591.846785
2684,637,9778.207134
2685,606,8959.822248
2686,405,5315.57477
2687,526,7580.663073
2688,772,13678.49441
2689,500,7052.090109
2690,406,5966.669847
2691,633,9981.625259
2692,498,4772.753418
2693,692,8724.988197
2694,555,5809.12207
2695,696,8292.233809
2696,334,3813.893481
2697,449,5821.371187
2698,383,4639.346951
2699,501,6551.791479
2700,480,7364.678578
2701,535,7144.767092
2702,419,5100.375673
2703,1151,15482.554
2704,379,4673.90447
2705,522,7637.211741
2706,554,6540.010507
2707,539,8112.37763
2708,460,6461.47069
2709,455,6517.23396
2710,448,6108.041517
2711,1001,20420.35225
2712,452,6338.163179
2713,415,4733.594731
2714,393,4153.185488
2715,462,6009.866746
2716,413,3615.187746
2717,539,7652.919704
2718,389,4739.092518
2719,314,4085.641246
2720,518,6474.822459
2721,757,8537.278036
2722,411,5564.545988
2723,554,8104.523648
2724,476,6160.663194
2725,380,4877.322595
2726,476,6347.587957
2727,548,7894.03694
2728,498,5559.833599
2729,460,4636.132324
2730,5065,47187.44141
2731,473,6906.006051
2732,417,5281.802649
2733,479,5603.815896
2734,709,12086.49234
2735,369,4149.258497
2736,535,5936.824707
2737,414,5224.468583
2738,464,5140.430979
2739,393,4617.355803
2740,1018,20363.01818
2741,483,5801.736233
2742,410,5146.714165
2743,12775,120703.2031
2744,574,8072.322323
2745,544,7667.056871
2746,384,4822.344723
2747,519,7265.71841
2748,592,8604.03688
2749,526,7648.992713
2750,384,4707.676591
2751,344,3064.623634
2752,402,5231.537166
2753,358,4056.581514
2754,371,3355.636475
2755,480,4935.561523
2756,564,7308.915309
2757,416,5437.311485
2758,481,6873.804726
2759,387,4533.318199
2760,390,4339.324853
2761,869,10872.26678
2762,452,6244.700797
2763,370,4582.012885
2764,388,4213.661147
2765,607,7361.536986
2766,363,4563.163329
2767,460,6289.468492
2768,444,5882.632244
2769,421,5455.375643
2770,482,6404.136624
2771,858,16220.82827
2772,448,5809.590215
2773,512,6389.214059
2774,490,6788.196326
2775,353,3803.683305
2776,477,6408.849013
2777,1246,29515.26298
2778,516,8191.702844
2779,531,6873.019328
2780,323,2161.165771
2781,413,5528.417672
2782,760,8228.616558
2783,434,5852.001715
2784,379,3434.546169
2785,401,4952.720818
2786,644,9672.96378
2787,409,4535.674394
2788,873,11376.4924
2789,474,6657.034833
2790,377,4233.296101
2791,743,12377.87506
2792,590,8692.786872
2793,432,5393.329188
2794,512,7246.083456
2795,607,8995.165165
2796,554,6138.517578
2797,622,6617.764925
2798,295,2986.869215
2799,445,5876.349059
2800,525,7487.98609
2801,370,4946.437633
2802,361,3758.130212
2803,533,7464.424145
2804,464,5646.227397
2805,430,5617.167665
2806,455,4900.099141
2807,324,3736.139063
2808,505,5490.678223
2809,630,10379.03673
2810,416,4952.720818
2811,343,3681.94659
2812,1031,19275.24173
2813,773,13486.85726
2815,384,4125.696552
2816,491,6957.84233
2817,404,5070.530543
2818,651,11237.47692
2819,546,8631.525816
2820,347,2257.17041
2821,376,4306.33813
2822,993,13303.85949
2823,501,7044.236128
2824,582,7983.572331
2825,709,8428.89309
2826,493,7894.03694
2827,601,9192.300104
2828,481,6070.342405
2829,620,7380.824219
2830,589,7375.674152
2831,485,6394.711846
2832,404,5187.554869
2833,644,9933.715971
2834,656,10416.73584
2835,697,8176.192383
2836,311,3000.220984
2837,619,10095.50799
2838,567,8275.740448
2839,371,4656.625711
2840,555,7704.755983
2841,586,7462.06795
2842,507,6936.636579
2843,357,3835.88463
2845,375,4853.76065
2846,388,4610.287219
2847,448,3305.422607
2848,380,4355.032816
2849,446,5638.373415
2850,505,7424.368839
2851,779,13394.18028
2852,307,2070.568115
2853,537,6678.240583
2854,492,7358.395393
2855,466,6536.083516
2856,507,7436.149811
2857,435,5749.899954
2858,408,5192.267258
2859,604,8691.216076
2860,563,8927.620923
2861,1303,26969.00213
2862,376,4728.882342
2863,388,5002.986301
2864,398,4417.864669
2865,784,8772.112087
2866,2658,28509.95333
2867,652,7540.848145
2868,506,6814.114466
2869,524,5653.569824
2870,428,5719.269426
2871,924,12209.79985
2872,483,3165.721191
2873,500,7191.890982
2874,451,3007.010498
2875,445,5084.66771
2876,474,4759.51287
2877,636,9366.658497
2878,526,5270.919434
2879,1180,15435.54883
2880,457,6270.618937
2881,410,4543.528375
2882,434,5302.223001
2883,516,7532.753785
2884,1000,14074.33509
2885,459,6123.74948
2886,367,4039.302754
2887,427,4666.835887
2888,416,4929.158873
2889,386,5090.950895
2890,1765,18901.06836
2891,501,7161.260454
2892,337,3680.375794
2893,669,10030.31994
2894,669,10927.24465
2895,354,3722.787295
2896,608,9541.016889
2897,474,6067.98621
2898,428,5015.552671
2899,484,6325.596808
2900,452,6244.700797
2901,374,2785.457764
2902,435,4867.112419
2903,506,5503.412598
2904,378,4091.139033
2905,386,5085.453108
2906,394,5146.714165
2907,751,11703.21803
2908,496,6562.787053
2909,339,3717.289507
2910,405,5099.590275
2912,503,6268.262742
2913,476,6327.953002
2914,409,5115.298238
2915,606,8593.826704
2916,657,10918.60527
2917,575,8218.406382
2918,386,4310.265121
2919,341,3701.581544
2920,453,5583.395544
2921,385,4761.083667
2922,843,10304.4239
2923,448,6251.769381
2924,633,10803.15174
2925,525,7389.025921
2926,347,2930.812012
2927,345,3782.477555
2928,408,4713.174379
2929,644,9358.019117
2930,354,3655.243052
2931,433,5614.026072
2932,429,5734.977389
2933,404,4750.088092
2934,2623,52563.32813
2935,465,5976.094625
2936,639,10721.47033
2937,552,6458.329098
2938,448,3942.152588
2939,415,5185.198675
2940,463,5897.554809
2941,416,5411.393346
2943,377,4925.231883
2944,1151,22717.64188
2945,476,6779.556946
2946,505,6684.523769
2947,5144,262828.783
2948,464,5774.247297
2949,458,3879.654785
2950,1084,13243.90918
2951,558,8139.081167
2952,443,5752.256149
2953,505,6812.543669
2954,423,5077.599126
2955,489,6589.490591
2956,347,2653.074996
2957,309,2395.865234
2958,519,6675.884389
2959,406,3852.377991
2960,539,7985.143127
2961,497,6351.514947
2962,337,3568.063856
2963,374,4450.851392
2964,299,2259.251465
2965,340,3500.519614
2966,639,6957.056931
2967,729,7860.264819
2968,350,4156.327081
2969,348,4384.877946
2970,493,6397.068041
2971,436,5554.335812
2972,505,6528.229534
2973,537,6027.458496
2974,527,7738.528104
2975,488,5906.979587
2976,521,6981.404274
2977,1089,16754.89902
2978,746,8874.999246
2979,473,5320.287159
2980,532,7074.866656
2981,654,10766.23802
2982,426,5489.147764
2983,455,5657.222971
2984,600,8779.18067
2985,426,6037.355682
2986,463,6436.337949
2987,447,5803.307029
2988,369,4380.950955
2989,587,8929.19172
2990,426,5663.506156
2991,341,2672.772217
2992,479,6833.74942
2993,635,11426.75788
2994,436,5573.185367
2995,535,6935.065783
2996,489,7279.070178
2997,1086,24031.613
2998,555,7066.227276
2999,518,6834.534818
3000,504,6169.302573
3001,520,7341.902031
3002,3914,31207.38672
3003,510,7424.368839
3004,268,1834.033569
3005,558,8549.059009
3006,661,11239.04772
3007,5255,87158.55469
3008,427,5170.27611
3009,282,3094.468764
3010,636,8047.189582
3011,369,3934.844799
3012,669,11407.12293
3013,607,8318.151949
3014,407,5401.18317
3015,343,3752.632425
3016,3974,58165.83594
3017,535,7758.163058
3018,517,6678.240583
3019,569,7407.090079
3020,569,8503.505915
3022,678,7209.1875
3023,615,4436.541504
3024,476,6736.360047
3025,516,7085.076832
3026,422,5390.187595
3027,423,5335.209724
3028,442,5930.541532
3029,546,8052.687369
3030,561,8584.401926
3031,438,4933.871262
3032,833,15969.50086
3033,634,9914.081017
3034,848,9464.849609
3035,432,5131.7916
3036,643,2544.339111
3037,305,2579.877197
3038,453,5939.96631
3039,824,10096.44922
3040,345,3341.869185
3041,454,5798.59464
3042,372,4019.6678
3043,707,10381.39292
3044,512,7483.273701
3045,352,2853.751709
3046,478,6031.072497
3047,1844,45799.7085
3048,747,11722.85299
3049,628,7564.624023
3050,693,7265.71841
3051,609,9854.390756
3052,599,9304.612042
3053,1643,36226.49029
3054,500,6628.760499
3055,447,5983.163209
3056,503,6677.455185
3057,575,8084.103296
3058,581,8265.530272
3059,701,10045.24251
3060,1096,21834.06894
3061,476,5830.795965
3062,478,6367.222911
